Date,Time,R1,R2,R3,R4,F1,F2,F3,SP
2024/12/19,03:18:00,9.5,6,2.7,2.5,-11.3,-14.7,-16.4,27.4
2024/12/19,03:19:00,9.5,6.1,2.7,2.6,-11.1,-14.3,-15.9,27.4
2024/12/19,03:20:00,9.5,6.1,2.8,2.7,-10.9,-14,-15.5,27.5
2024/12/19,03:21:00,9.5,6.2,2.8,2.7,-10.7,-13.7,-15.1,27.5
2024/12/19,03:22:00,9.6,6.2,2.9,2.8,-10.6,-13.5,-14.7,27.5
2024/12/19,03:23:00,9.6,6.3,3,2.9,-10.5,-13.2,-14.4,27.5
2024/12/19,03:24:00,9.6,6.3,3.1,2.9,-10.5,-13,-14.1,27.7
2024/12/19,03:25:00,9.6,6.3,3.1,3,-10.5,-12.9,-13.8,27.6
2024/12/19,03:26:00,9.6,6.4,3.2,3,-10.5,-12.8,-13.6,27.7
2024/12/19,03:27:00,9.7,6.4,3.3,3.1,-10.5,-12.6,-13.4,27.6
2024/12/19,03:28:00,9.7,6.4,3.3,3.2,-10.5,-12.5,-13.2,27.6
2024/12/19,03:29:00,9.7,6.5,3.4,3.2,-10.6,-12.5,-13.1,27.6
2024/12/19,03:30:00,9.7,6.5,3.4,3.3,-10.6,-12.4,-12.9,27.7
2024/12/19,03:31:00,9.7,6.5,3.5,3.3,-10.7,-12.4,-12.8,27.7
2024/12/19,03:32:00,9.8,6.6,3.6,3.4,-10.8,-12.4,-12.7,27.7
2024/12/19,03:33:00,9.8,6.6,3.6,3.4,-10.9,-12.4,-12.7,27.8
2024/12/19,03:34:00,9.8,6.6,3.6,3.5,-11.1,-12.4,-12.6,27.6
2024/12/19,03:35:00,9.8,6.6,3.7,3.5,-11.2,-12.4,-12.6,27.6
2024/12/19,03:36:00,9.8,6.7,3.8,3.6,-11.3,-12.5,-12.6,27.8
2024/12/19,03:37:00,9.9,6.7,3.8,3.6,-11.5,-12.5,-12.6,27.7
2024/12/19,03:38:00,9.9,6.7,3.8,3.7,-11.6,-12.6,-12.6,27.7
2024/12/19,03:39:00,9.9,6.7,3.9,3.7,-11.8,-12.6,-12.6,27.9
2024/12/19,03:40:00,9.9,6.7,3.9,3.8,-12,-12.7,-12.6,27.7
2024/12/19,03:41:00,9.9,6.7,4,3.8,-12.1,-12.8,-12.7,27.7
2024/12/19,03:42:00,9.9,6.7,4,3.9,-12.3,-12.9,-12.8,27.8
2024/12/19,03:43:00,9.9,6.7,4,3.9,-12.5,-13,-12.8,27.8
2024/12/19,03:44:00,10,6.8,4.1,4,-12.7,-13.1,-12.9,27.8
2024/12/19,03:45:00,10,6.8,4.1,4.1,-12.8,-13.2,-12.9,27.8
2024/12/19,03:46:00,10,6.8,4.2,4.1,-13,-13.3,-13,27.7
2024/12/19,03:47:00,10,6.8,4.2,4.1,-13.2,-13.4,-13.1,27.8
2024/12/19,03:48:00,10,6.8,4.2,4.2,-13.4,-13.5,-13.2,27.6
2024/12/19,03:49:00,10,6.8,4.2,4.2,-13.5,-13.7,-13.3,27.6
2024/12/19,03:50:00,10,6.8,4.3,4.3,-13.7,-13.8,-13.4,27.8
2024/12/19,03:51:00,10,6.8,4.3,4.3,-13.9,-13.9,-13.5,27.6
2024/12/19,03:52:00,10.1,6.8,4.3,4.3,-14.1,-14.1,-13.6,27.6
2024/12/19,03:53:00,10.1,6.8,4.3,4.4,-14.2,-14.2,-13.7,27.6
2024/12/19,03:54:00,10.1,6.8,4.4,4.4,-14.4,-14.3,-13.8,27.7
2024/12/19,03:55:00,10.1,6.8,4.4,4.5,-14.6,-14.4,-14,27.7
2024/12/19,03:56:00,10.1,6.8,4.4,4.5,-14.8,-14.6,-14.1,27.5
2024/12/19,03:57:00,10.1,6.8,4.4,4.6,-14.9,-14.7,-14.2,27.5
2024/12/19,03:58:00,10.1,6.9,4.4,4.6,-15.1,-14.9,-14.3,27.7
2024/12/19,03:59:00,10.2,6.9,4.5,4.6,-15.3,-15,-14.4,27.6
2024/12/19,04:00:00,10.2,6.9,4.5,4.7,-15.5,-15.2,-14.6,27.6
2024/12/19,04:01:00,10.2,6.9,4.5,4.7,-15.6,-15.3,-14.7,27.5
2024/12/19,04:02:00,10.2,6.9,4.5,4.7,-15.8,-15.4,-14.8,27.5
2024/12/19,04:03:00,10.2,6.9,4.5,4.8,-15.9,-15.5,-15,27.5
2024/12/19,04:04:00,10.2,6.9,4.5,4.8,-16.1,-15.7,-15.1,27.6
2024/12/19,04:05:00,10.2,6.9,4.5,4.9,-16.2,-15.8,-15.2,27.6
2024/12/19,04:06:00,10.2,6.9,4.5,4.9,-16.4,-16,-15.3,27.7
2024/12/19,04:07:00,10.2,6.8,4.6,4.9,-16.6,-16.1,-15.5,27.5
2024/12/19,04:08:00,10.2,6.8,4.5,4.9,-16.7,-16.3,-15.6,27.4
2024/12/19,04:09:00,10.2,6.8,4.6,5,-16.9,-16.4,-15.7,27.5
2024/12/19,04:10:00,10.2,6.8,4.6,5,-17,-16.5,-15.8,27.5
2024/12/19,04:11:00,10.2,6.8,4.6,5,-17.2,-16.7,-16,27.4
2024/12/19,04:12:00,10.3,6.8,4.6,5,-17.3,-16.8,-16.1,27.5
2024/12/19,04:13:00,10.3,6.8,4.6,5.1,-17.5,-16.9,-16.2,27.4
2024/12/19,04:14:00,10.2,6.8,4.6,5.1,-17.6,-17.1,-16.3,27.4
2024/12/19,04:15:00,10.3,6.8,4.6,5.1,-17.7,-17.2,-16.5,27.4
2024/12/19,04:16:00,10.3,6.8,4.6,5.1,-17.9,-17.3,-16.6,27.4
2024/12/19,04:17:00,10.3,6.8,4.6,5.2,-18,-17.4,-16.7,27.3
2024/12/19,04:18:00,10.3,6.8,4.6,5.2,-18.1,-17.6,-16.8,27.3
2024/12/19,04:19:00,10.3,6.8,4.6,5.2,-18.3,-17.7,-17,27.4
2024/12/19,04:20:00,10.3,6.8,4.6,5.2,-18.4,-17.8,-17.1,27.4
2024/12/19,04:21:00,10.3,6.8,4.6,5.2,-18.5,-17.9,-17.2,27.3
2024/12/19,04:22:00,10.3,6.8,4.6,5.3,-18.6,-18.1,-17.3,27.2
2024/12/19,04:23:00,10.3,6.7,4.6,5.3,-18.8,-18.2,-17.4,27.2
2024/12/19,04:24:00,10.3,6.7,4.6,5.3,-18.9,-18.3,-17.5,27.3
2024/12/19,04:25:00,10.3,6.7,4.6,5.3,-19,-18.4,-17.7,27.2
2024/12/19,04:26:00,10.3,6.7,4.6,5.3,-19.1,-18.6,-17.8,27.2
2024/12/19,04:27:00,10.3,6.7,4.5,5.4,-19.2,-18.7,-17.9,27
2024/12/19,04:28:00,10.3,6.7,4.5,5.4,-19.3,-18.8,-18,27.1
2024/12/19,04:29:00,10.3,6.7,4.5,5.4,-19.4,-18.9,-18.1,27
2024/12/19,04:30:00,10.3,6.6,4.5,5.4,-19.6,-19,-18.2,27.1
2024/12/19,04:31:00,10.3,6.6,4.5,5.4,-19.7,-19.1,-18.3,27
2024/12/19,04:32:00,10.3,6.6,4.5,5.4,-19.8,-19.2,-18.4,27
2024/12/19,04:33:00,10.3,6.6,4.5,5.4,-19.9,-19.4,-18.6,26.9
2024/12/19,04:34:00,10.3,6.6,4.4,5.4,-20,-19.5,-18.7,26.9
2024/12/19,04:35:00,10.4,6.6,4.4,5.4,-20.1,-19.6,-18.8,27
2024/12/19,04:36:00,10.3,6.5,4.4,5.4,-20.2,-19.7,-18.9,26.9
2024/12/19,04:37:00,10.3,6.5,4.4,5.4,-20.3,-19.8,-19,26.9
2024/12/19,04:38:00,10.4,6.5,4.4,5.4,-20.4,-19.9,-19.1,26.9
2024/12/19,04:39:00,10.4,6.5,4.4,5.4,-20.6,-20,-19.2,26.9
2024/12/19,04:40:00,10.4,6.5,4.3,5.5,-20.7,-20.1,-19.3,27
2024/12/19,04:41:00,10.3,6.4,4.3,5.5,-20.7,-20.2,-19.4,26.8
2024/12/19,04:42:00,10.4,6.4,4.3,5.5,-20.8,-20.3,-19.5,26.9
2024/12/19,04:43:00,10.3,6.4,4.3,5.5,-20.9,-20.5,-19.6,26.8
2024/12/19,04:44:00,10.4,6.4,4.3,5.5,-21,-20.6,-19.7,26.9
2024/12/19,04:45:00,10.4,6.4,4.2,5.5,-21.1,-20.6,-19.8,26.9
2024/12/19,04:46:00,10.4,6.3,4.2,5.5,-21.2,-20.8,-19.9,26.8
2024/12/19,04:47:00,10.4,6.3,4.2,5.5,-21.3,-20.8,-20,27
2024/12/19,04:48:00,10.4,6.3,4.2,5.5,-21.4,-20.9,-20.1,26.9
2024/12/19,04:49:00,10.4,6.3,4.2,5.5,-21.5,-21.1,-20.2,27
2024/12/19,04:50:00,10.4,6.3,4.1,5.5,-21.6,-21.1,-20.2,26.9
2024/12/19,04:51:00,10.3,6.2,4.1,5.4,-21.7,-21.2,-20.3,27
2024/12/19,04:52:00,10.3,6.2,4.1,5.5,-21.8,-21.3,-20.4,26.9
2024/12/19,04:53:00,10.3,6.2,4.1,5.4,-21.8,-21.4,-20.5,26.9
2024/12/19,04:54:00,10.3,6.2,4,5.4,-21.9,-21.5,-20.6,27
2024/12/19,04:55:00,10.3,6.1,4,5.4,-22,-21.6,-20.7,26.9
2024/12/19,04:56:00,10.3,6.1,4,5.4,-22.1,-21.7,-20.8,27
2024/12/19,04:57:00,10.3,6.1,4,5.4,-22.1,-21.8,-20.8,27
2024/12/19,04:58:00,10.2,6.1,3.9,5.4,-22.2,-21.9,-20.9,26.9
2024/12/19,04:59:00,10.2,6.1,3.9,5.4,-22.3,-21.9,-21,27
2024/12/19,05:00:00,10.2,6,3.9,5.4,-22.3,-22,-21.1,27
2024/12/19,05:01:00,10.2,6,3.9,5.4,-22.4,-22.1,-21.1,27
2024/12/19,05:02:00,10.2,6,3.8,5.4,-22.5,-22.2,-21.2,27
2024/12/19,05:03:00,10.1,6,3.8,5.4,-22.5,-22.2,-21.3,27
2024/12/19,05:04:00,10.1,5.9,3.8,5.4,-22.6,-22.3,-21.3,27
2024/12/19,05:05:00,10.1,5.9,3.7,5.3,-22.7,-22.4,-21.4,27
2024/12/19,05:06:00,10.1,5.9,3.7,5.3,-22.7,-22.4,-21.5,27
2024/12/19,05:07:00,10.1,5.9,3.7,5.3,-22.8,-22.5,-21.6,26.9
2024/12/19,05:08:00,10,5.8,3.6,5.3,-22.8,-22.6,-21.6,27
2024/12/19,05:09:00,10,5.8,3.6,5.3,-22.9,-22.7,-21.7,27
2024/12/19,05:10:00,10,5.8,3.6,5.3,-23,-22.7,-21.7,27
2024/12/19,05:11:00,9.9,5.7,3.6,5.3,-23,-22.8,-21.8,26.9
2024/12/19,05:12:00,10,5.7,3.5,5.3,-23.1,-22.8,-21.9,27
2024/12/19,05:13:00,9.9,5.7,3.5,5.2,-23.1,-22.9,-21.9,27
2024/12/19,05:14:00,9.9,5.7,3.4,5.2,-23.2,-23,-22,26.9
2024/12/19,05:15:00,9.8,5.6,3.4,5.2,-23.2,-23,-22.1,26.8
2024/12/19,05:16:00,9.8,5.6,3.4,5.2,-23.3,-23.1,-22.1,26.8
2024/12/19,05:17:00,9.8,5.5,3.3,5.2,-23.4,-23.2,-22.2,26.9
2024/12/19,05:18:00,9.8,5.5,3.3,5.2,-23.4,-23.2,-22.3,26.9
2024/12/19,05:19:00,9.7,5.5,3.3,5.1,-23.5,-23.3,-22.3,26.9
2024/12/19,05:20:00,9.7,5.5,3.2,5.1,-23.5,-23.4,-22.4,26.9
2024/12/19,05:21:00,9.7,5.4,3.2,5.1,-23.6,-23.4,-22.5,26.9
2024/12/19,05:22:00,9.7,5.4,3.2,5.1,-23.7,-23.5,-22.5,27
2024/12/19,05:23:00,9.6,5.4,3.1,5.1,-23.7,-23.5,-22.6,26.9
2024/12/19,05:24:00,9.6,5.3,3.1,5,-23.7,-23.6,-22.6,26.9
2024/12/19,05:25:00,9.6,5.3,3.1,5,-23.8,-23.6,-22.7,26.9
2024/12/19,05:26:00,9.5,5.3,3,5,-23.9,-23.7,-22.7,26.8
2024/12/19,05:27:00,9.5,5.2,3,5,-23.9,-23.8,-22.8,26.9
2024/12/19,05:28:00,9.5,5.2,2.9,5,-24,-23.8,-22.9,26.8
2024/12/19,05:29:00,9.4,5.2,2.9,4.9,-24,-23.9,-22.9,26.8
2024/12/19,05:30:00,9.4,5.1,2.9,4.9,-24.1,-23.9,-23,26.8
2024/12/19,05:31:00,9.4,5.1,2.9,4.9,-24.1,-24,-23,26.9
2024/12/19,05:32:00,9.4,5.1,2.8,4.9,-24.2,-24,-23.1,26.8
2024/12/19,05:33:00,9.3,5,2.8,4.8,-24.2,-24.1,-23.1,26.8
2024/12/19,05:34:00,9.3,5,2.7,4.8,-24.3,-24.1,-23.2,26.8
2024/12/19,05:35:00,9.3,5,2.7,4.8,-24.3,-24.2,-23.3,26.8
2024/12/19,05:36:00,9.3,4.9,2.7,4.8,-24.4,-24.2,-23.3,26.8
2024/12/19,05:37:00,9.2,4.9,2.6,4.8,-24.4,-24.3,-23.4,26.8
2024/12/19,05:38:00,9.2,4.9,2.6,4.7,-24.5,-24.4,-23.4,26.8
2024/12/19,05:39:00,9.1,4.8,2.5,4.7,-24.5,-24.4,-23.5,26.6
2024/12/19,05:40:00,9.1,4.8,2.5,4.7,-24.6,-24.5,-23.5,26.8
2024/12/19,05:41:00,9.1,4.8,2.5,4.6,-24.6,-24.5,-23.6,26.7
2024/12/19,05:42:00,9.1,4.7,2.4,4.6,-24.7,-24.6,-23.6,26.6
2024/12/19,05:43:00,9,4.7,2.4,4.6,-24.7,-24.6,-23.7,26.7
2024/12/19,05:44:00,9,4.7,2.4,4.6,-24.8,-24.7,-23.8,26.6
2024/12/19,05:45:00,9,4.6,2.3,4.6,-24.8,-24.7,-23.8,26.7
2024/12/19,05:46:00,8.9,4.6,2.3,4.5,-24.9,-24.8,-23.9,26.6
2024/12/19,05:47:00,8.9,4.6,2.2,4.5,-24.9,-24.8,-23.9,26.6
2024/12/19,05:48:00,8.9,4.5,2.2,4.5,-25,-24.9,-23.9,26.6
2024/12/19,05:49:00,8.8,4.5,2.2,4.4,-25,-24.9,-24,26.6
2024/12/19,05:50:00,8.8,4.5,2.1,4.4,-25,-25,-24.1,26.6
2024/12/19,05:51:00,8.8,4.4,2.1,4.4,-25.1,-25,-24.1,26.5
2024/12/19,05:52:00,8.7,4.4,2.1,4.3,-25.1,-25,-24.1,26.5
2024/12/19,05:53:00,8.7,4.4,2,4.3,-25.2,-25.1,-24.2,26.6
2024/12/19,05:54:00,8.7,4.3,2,4.3,-25.2,-25.1,-24.2,26.6
2024/12/19,05:55:00,8.7,4.3,2,4.3,-25.3,-25.2,-24.3,26.5
2024/12/19,05:56:00,8.6,4.3,1.9,4.2,-25.3,-25.2,-24.3,26.5
2024/12/19,05:57:00,8.6,4.2,1.9,4.2,-25.3,-25.2,-24.4,26.7
2024/12/19,05:58:00,8.6,4.2,1.8,4.2,-25.4,-25.3,-24.4,26.6
2024/12/19,05:59:00,8.5,4.2,1.8,4.1,-25.4,-25.3,-24.4,26.7
2024/12/19,06:00:00,8.5,4.1,1.8,4.1,-25.4,-25.4,-24.5,26.5
2024/12/19,06:01:00,8.5,4.1,1.7,4.1,-25.5,-25.4,-24.5,26.6
2024/12/19,06:02:00,8.4,4.1,1.7,4.1,-25.5,-25.4,-24.5,26.7
2024/12/19,06:03:00,8.4,4,1.7,4,-25.5,-25.4,-24.6,26.7
2024/12/19,06:04:00,8.4,4,1.6,4,-25.5,-25.5,-24.6,26.6
2024/12/19,06:05:00,8.4,4,1.6,4,-25.6,-25.5,-24.7,26.7
2024/12/19,06:06:00,8.3,3.9,1.6,3.9,-25.6,-25.6,-24.7,26.7
2024/12/19,06:07:00,8.3,3.9,1.5,3.9,-25.6,-25.6,-24.7,26.6
2024/12/19,06:08:00,8.3,3.9,1.5,3.9,-25.7,-25.6,-24.8,26.6
2024/12/19,06:09:00,8.2,3.8,1.5,3.8,-25.7,-25.7,-24.8,26.7
2024/12/19,06:10:00,8.2,3.8,1.4,3.8,-25.7,-25.7,-24.8,26.7
2024/12/19,06:11:00,8.2,3.8,1.4,3.8,-25.7,-25.7,-24.9,26.6
2024/12/19,06:12:00,8.1,3.7,1.4,3.8,-25.8,-25.7,-24.9,26.7
2024/12/19,06:13:00,8.1,3.7,1.3,3.7,-25.8,-25.7,-24.9,26.7
2024/12/19,06:14:00,8.1,3.7,1.3,3.7,-25.8,-25.8,-25,26.6
2024/12/19,06:15:00,8,3.7,1.2,3.7,-25.8,-25.8,-25,26.6
2024/12/19,06:16:00,8,3.6,1.2,3.6,-25.9,-25.8,-25,26.7
2024/12/19,06:17:00,8,3.6,1.2,3.6,-25.9,-25.8,-25,26.6
2024/12/19,06:18:00,8,3.6,1.2,3.6,-25.9,-25.8,-25,26.7
2024/12/19,06:19:00,7.9,3.5,1.1,3.6,-25.9,-25.9,-25.1,26.5
2024/12/19,06:20:00,7.9,3.5,1.1,3.5,-25.9,-25.9,-25.1,26.7
2024/12/19,06:21:00,7.9,3.5,1.1,3.5,-25.9,-25.9,-25.1,26.6
2024/12/19,06:22:00,7.9,3.5,1,3.5,-25.9,-25.9,-25.1,26.6
2024/12/19,06:23:00,7.8,3.4,1,3.4,-26,-26,-25.2,26.5
2024/12/19,06:24:00,7.8,3.4,0.9,3.4,-26,-26,-25.2,26.6
2024/12/19,06:25:00,7.8,3.4,0.9,3.4,-26,-26,-25.2,26.6
2024/12/19,06:26:00,7.8,3.3,0.9,3.3,-26,-26,-25.2,26.5
2024/12/19,06:27:00,7.7,3.3,0.9,3.3,-26,-26,-25.2,26.7
2024/12/19,06:28:00,7.7,3.3,0.8,3.3,-26,-26,-25.3,26.6
2024/12/19,06:29:00,7.7,3.3,0.8,3.3,-26,-26.1,-25.3,26.5
2024/12/19,06:30:00,7.6,3.2,0.8,3.2,-26,-26.1,-25.3,26.5
2024/12/19,06:31:00,7.6,3.2,0.7,3.2,-26,-26.1,-25.3,26.5
2024/12/19,06:32:00,7.6,3.2,0.7,3.2,-26,-26.1,-25.3,26.5
2024/12/19,06:33:00,7.5,3.1,0.7,3.1,-26.1,-26.1,-25.3,26.7
2024/12/19,06:34:00,7.5,3.1,0.7,3.1,-26,-26.1,-25.4,26.5
2024/12/19,06:35:00,7.5,3.1,0.7,3.1,-26.1,-26.1,-25.4,26.6
2024/12/19,06:36:00,7.5,3.1,0.6,3,-26.1,-26.2,-25.4,26.6
2024/12/19,06:37:00,7.4,3,0.6,3,-26.1,-26.1,-25.4,26.4
2024/12/19,06:38:00,7.4,3,0.6,3,-26.1,-26.1,-25.4,26.5
2024/12/19,06:39:00,7.4,3,0.5,2.9,-26.1,-26.2,-25.4,26.4
2024/12/19,06:40:00,7.4,3,0.5,2.9,-26.1,-26.2,-25.4,26.5
2024/12/19,06:41:00,7.3,2.9,0.5,2.9,-26.1,-26.2,-25.4,26.4
2024/12/19,06:42:00,7.3,2.9,0.4,2.9,-26.1,-26.2,-25.4,26.4
2024/12/19,06:43:00,7.3,2.9,0.4,2.8,-26.1,-26.2,-25.4,26.4
2024/12/19,06:44:00,7.3,2.9,0.4,2.8,-26.1,-26.2,-25.4,26.3
2024/12/19,06:45:00,7.2,2.8,0.4,2.8,-26.1,-26.2,-25.5,26.5
2024/12/19,06:46:00,7.2,2.8,0.3,2.8,-26.1,-26.2,-25.5,26.4
2024/12/19,06:47:00,7.2,2.8,0.3,2.7,-26.1,-26.2,-25.4,26.4
2024/12/19,06:48:00,7.2,2.7,0.3,2.7,-26.1,-26.2,-25.5,26.4
2024/12/19,06:49:00,7.2,2.7,0.2,2.7,-26.1,-26.2,-25.5,26.3
2024/12/19,06:50:00,7.2,2.7,0.2,2.6,-26.1,-26.2,-25.5,26.3
2024/12/19,06:51:00,7.2,2.7,0.2,2.6,-26.1,-26.2,-25.5,26.3
2024/12/19,06:52:00,7.2,2.6,0.2,2.6,-26.1,-26.3,-25.5,26.4
2024/12/19,06:53:00,7.2,2.6,0.2,2.6,-26.1,-26.3,-25.5,26.2
2024/12/19,06:54:00,7.1,2.6,0.1,2.5,-26.1,-26.3,-25.5,26.2
2024/12/19,06:55:00,7.1,2.6,0.1,2.5,-26.1,-26.3,-25.5,26.3
2024/12/19,06:56:00,7.1,2.5,0.1,2.5,-26.1,-26.3,-25.5,26.1
2024/12/19,06:57:00,7.1,2.5,0.1,2.4,-26.2,-26.3,-25.5,26.2
2024/12/19,06:58:00,7.1,2.5,0.1,2.4,-26.2,-26.3,-25.5,26.2
2024/12/19,06:59:00,7.1,2.5,0,2.4,-26.2,-26.3,-25.5,26.1
2024/12/19,07:00:00,7.1,2.5,0,2.4,-26.2,-26.3,-25.5,26.1
2024/12/19,07:01:00,7.1,2.5,0,2.3,-26.2,-26.3,-25.5,26.1
2024/12/19,07:02:00,7.1,2.5,0,2.3,-26.2,-26.3,-25.6,26.1
2024/12/19,07:03:00,7.1,2.4,0,2.3,-26.2,-26.3,-25.6,26.1
2024/12/19,07:04:00,7.1,2.4,0,2.3,-26.2,-26.3,-25.6,26.1
2024/12/19,07:05:00,7.1,2.4,-0.1,2.2,-26.2,-26.3,-25.6,26.1
2024/12/19,07:06:00,7.1,2.4,-0.1,2.2,-26.2,-26.3,-25.6,26.2
2024/12/19,07:07:00,7.1,2.4,-0.1,2.2,-26.2,-26.3,-25.6,26.3
2024/12/19,07:08:00,7.1,2.3,-0.1,2.2,-26.2,-26.3,-25.6,26.2
2024/12/19,07:09:00,7.1,2.4,-0.1,2.2,-26.2,-26.3,-25.6,26.3
2024/12/19,07:10:00,7.1,2.3,-0.1,2.1,-26.2,-26.3,-25.6,26.3
2024/12/19,07:11:00,7.1,2.3,-0.1,2.1,-26.2,-26.3,-25.6,26.3
2024/12/19,07:12:00,7.1,2.3,-0.2,2.1,-26.2,-26.3,-25.6,26.3
2024/12/19,07:13:00,7,2.3,-0.2,2.1,-26.2,-26.3,-25.6,26.2
2024/12/19,07:14:00,7.1,2.3,-0.2,2,-26.2,-26.3,-25.6,26.4
2024/12/19,07:15:00,7.1,2.3,-0.2,2,-26.2,-26.3,-25.6,26.2
2024/12/19,07:16:00,7,2.3,-0.2,2,-26.1,-26.3,-25.6,26.2
2024/12/19,07:17:00,7,2.3,-0.2,2,-26.1,-26.3,-25.6,26.4
2024/12/19,07:18:00,7.1,2.3,-0.2,2,-26.1,-26.3,-25.6,26.3
2024/12/19,07:19:00,7.1,2.2,-0.2,1.9,-26.1,-26.3,-25.6,26.4
2024/12/19,07:20:00,7,2.2,-0.3,1.9,-26.1,-26.3,-25.6,26.2
2024/12/19,07:21:00,7,2.2,-0.3,1.9,-26.1,-26.3,-25.5,26.2
2024/12/19,07:22:00,7,2.2,-0.3,1.9,-26.1,-26.3,-25.5,26.3
2024/12/19,07:23:00,7,2.2,-0.3,1.9,-26.1,-26.3,-25.5,26.2
2024/12/19,07:24:00,7,2.2,-0.3,1.9,-26.1,-26.3,-25.5,26.2
2024/12/19,07:25:00,7,2.2,-0.3,1.8,-26,-26.3,-25.5,26.2
2024/12/19,07:26:00,7,2.2,-0.3,1.8,-26,-26.2,-25.5,26.2
2024/12/19,07:27:00,7,2.2,-0.3,1.8,-26,-26.2,-25.5,26.1
2024/12/19,07:28:00,7,2.2,-0.4,1.8,-26,-26.2,-25.5,26.2
2024/12/19,07:29:00,7,2.2,-0.4,1.8,-26,-26.2,-25.5,26
2024/12/19,07:30:00,7,2.1,-0.4,1.7,-26,-26.2,-25.4,26.2
2024/12/19,07:31:00,7,2.1,-0.4,1.7,-26,-26.2,-25.4,26.3
2024/12/19,07:32:00,7,2.1,-0.4,1.7,-26,-26.2,-25.4,26.2
2024/12/19,07:33:00,7,2.1,-0.4,1.7,-25.9,-26.1,-25.4,26.2
2024/12/19,07:34:00,7,2.1,-0.4,1.7,-25.9,-26.2,-25.4,26.1
2024/12/19,07:35:00,7,2.1,-0.4,1.7,-25.9,-26.1,-25.4,26
2024/12/19,07:36:00,7,2.1,-0.4,1.6,-25.9,-26.1,-25.4,26.1
2024/12/19,07:37:00,7,2.1,-0.4,1.6,-25.8,-26.1,-25.3,26.1
2024/12/19,07:38:00,7,2.1,-0.5,1.6,-25.8,-26.1,-25.3,26
2024/12/19,07:39:00,7,2.1,-0.4,1.6,-25.8,-26.1,-25.3,26.2
2024/12/19,07:40:00,7,2.1,-0.5,1.6,-25.8,-26.1,-25.3,26.1
2024/12/19,07:41:00,7,2.1,-0.5,1.6,-25.8,-26,-25.3,26.1
2024/12/19,07:42:00,7,2.1,-0.5,1.6,-25.8,-26,-25.3,26
2024/12/19,07:43:00,7,2.1,-0.4,1.5,-25.7,-26,-25.3,26.1
2024/12/19,07:44:00,7,2.1,-0.5,1.5,-25.7,-26,-25.2,26.1
2024/12/19,07:45:00,7,2.1,-0.5,1.5,-25.7,-25.9,-25.2,26.1
2024/12/19,07:46:00,7,2.1,-0.5,1.5,-25.6,-25.9,-25.2,26
2024/12/19,07:47:00,7,2.1,-0.5,1.5,-25.6,-25.9,-25.2,26
2024/12/19,07:48:00,7,2.1,-0.5,1.5,-25.6,-25.9,-25.1,26.1
2024/12/19,07:49:00,7,2.1,-0.5,1.5,-25.6,-25.9,-25.1,26
2024/12/19,07:50:00,7,2.1,-0.5,1.4,-25.5,-25.8,-25.1,25.9
2024/12/19,07:51:00,7,2.1,-0.5,1.4,-25.5,-25.8,-25.1,26
2024/12/19,07:52:00,7,2.1,-0.5,1.4,-25.5,-25.8,-25,26
2024/12/19,07:53:00,7,2.1,-0.5,1.4,-25.4,-25.8,-25,26
2024/12/19,07:54:00,7,2.1,-0.5,1.4,-25.4,-25.7,-25,25.9
2024/12/19,07:55:00,7,2.1,-0.5,1.4,-25.4,-25.7,-25,26
2024/12/19,07:56:00,7,2.1,-0.5,1.4,-25.4,-25.7,-24.9,26
2024/12/19,07:57:00,7,2.1,-0.5,1.4,-25.4,-25.7,-24.9,25.9
2024/12/19,07:58:00,7,2.1,-0.5,1.4,-25.3,-25.7,-24.9,26
2024/12/19,07:59:00,7,2.1,-0.5,1.4,-25.3,-25.6,-24.9,26
2024/12/19,08:00:00,7,2.1,-0.5,1.3,-25.3,-25.6,-24.8,26
2024/12/19,08:01:00,7,2.1,-0.5,1.3,-25.2,-25.6,-24.8,26
2024/12/19,08:02:00,7,2.1,-0.5,1.3,-25.2,-25.5,-24.8,25.9
2024/12/19,08:03:00,7,2.1,-0.5,1.3,-25.2,-25.5,-24.8,25.9
2024/12/19,08:04:00,7,2.1,-0.5,1.3,-25.1,-25.5,-24.8,25.9
2024/12/19,08:05:00,7,2.1,-0.5,1.3,-25.1,-25.5,-24.7,25.8
2024/12/19,08:06:00,7,2.1,-0.5,1.3,-25.1,-25.4,-24.7,25.8
2024/12/19,08:07:00,7,2.1,-0.5,1.3,-25.1,-25.4,-24.7,25.9
2024/12/19,08:08:00,7,2.1,-0.5,1.3,-25,-25.4,-24.7,26.1
2024/12/19,08:09:00,7,2.1,-0.5,1.3,-25,-25.3,-24.6,25.9
2024/12/19,08:10:00,7,2.1,-0.5,1.3,-25,-25.3,-24.6,25.9
2024/12/19,08:11:00,7,2.1,-0.5,1.3,-24.9,-25.3,-24.6,25.8
2024/12/19,08:12:00,7,2.1,-0.5,1.3,-24.9,-25.2,-24.5,26
2024/12/19,08:13:00,7,2.1,-0.5,1.3,-24.9,-25.2,-24.5,25.9
2024/12/19,08:14:00,7,2.1,-0.5,1.3,-24.9,-25.2,-24.5,25.9
2024/12/19,08:15:00,7,2.1,-0.5,1.3,-24.8,-25.2,-24.5,25.8
2024/12/19,08:16:00,7,2.1,-0.5,1.3,-24.8,-25.1,-24.4,25.9
2024/12/19,08:17:00,7,2.1,-0.5,1.3,-24.8,-25.1,-24.4,26
